egoid,vertex1,vertex2,wave
68318,729520,348561,7
68318,716041,259159,7
68318,201699,49125,7
68318,716041,932561,7
68318,804430,751086,7
68318,348561,751086,7
68318,815748,729520,7
68318,276155,421619,7
68318,68404,729520,7
68318,815748,624380,7
68318,716041,751086,7
68318,371833,201699,7
68318,624380,421619,7
68318,751086,932561,7
68318,68318,414055,7
68318,815748,414055,7
68318,371833,348561,7
68318,775863,932561,7
68318,624380,414055,7
68318,624380,624022,7
68318,804430,421619,7
68318,371833,259159,7
68318,775863,259159,7
68318,716041,67608,7
68318,815748,49125,7
68318,276155,775863,7
68318,624380,489292,7
68318,201699,705916,7
68318,716041,489292,7
68318,729520,205321,7
68318,68318,205321,7
68318,68318,624022,7
68318,624380,263859,7
68318,276155,259159,7
68318,729520,201699,7
68318,201699,414055,7
68318,68404,716041,7
68318,624380,716041,7
68318,201699,421619,7
68318,68404,775863,7
68318,371833,421619,7
68318,716041,421619,7
68318,815748,205321,7
68318,276155,348561,7
68318,371833,705916,7
68318,371833,775863,7
68318,205321,414055,7
68318,68318,49125,7
68318,371833,624022,7
68318,804430,932561,7
68318,348561,489292,7
68318,68404,49125,7
68318,804430,67608,7
68318,201699,932561,7
68318,804430,775863,7
68318,414055,348561,7
68318,729520,716041,7
68318,68404,414055,7
68318,729520,751086,7
68318,276155,751086,7
68318,421619,932561,7
68318,815748,201699,7
68318,201699,716041,7
68318,421619,489292,7
68318,371833,804430,7
68318,205321,348561,7
68318,49125,66629,7
68318,624380,201699,7
68318,201699,775863,7
68318,624380,348561,7
68318,414055,14250,7
68318,201699,205321,7
68318,489292,751086,7
68318,815748,348561,7
68318,263859,489292,7
68318,804430,624380,7
68318,68404,205321,7
68318,205321,49125,7
68318,729520,624380,7
68318,201699,66629,7
68318,729520,705916,7
68318,14250,348561,7
68318,624022,67608,7
68318,371833,751086,7
68318,201699,348561,7
68318,716041,348561,7
68318,276155,67608,7
68318,276155,624380,7
68318,371833,489292,7
68404,436665,437198,7
68404,340806,639703,7
68404,618376,639703,7
68404,68404,618376,7
68404,520043,524664,7
68404,436665,290989,7
68404,436665,725045,7
68404,404411,725045,7
68404,618376,159561,7
68404,524664,365565,7
68404,404411,879245,7
68404,159561,725045,7
68404,68404,437198,7
68404,437198,287830,7
68404,436665,520043,7
68404,68404,374301,7
68404,520043,290989,7
68404,618376,436665,7
68404,68404,159561,7
68404,675802,437198,7
68404,159561,374301,7
68404,436665,639703,7
68404,675802,879245,7
68404,365565,725045,7
68404,725045,437198,7
68404,879245,287830,7
68404,404411,675802,7
68404,68404,290989,7
68404,618376,962429,7
68404,436665,159561,7
68404,159561,287830,7
68404,675802,725045,7
68404,879245,437198,7
68404,524664,290989,7
68404,68404,404411,7
68404,675802,962429,7
68404,520043,675802,7
68404,725045,287830,7
68404,962429,287830,7
68404,520043,159561,7
68404,618376,879245,7
68404,520043,287830,7
68404,437198,639703,7
68404,618376,287830,7
68404,962429,437198,7
68404,159561,879245,7
68404,524664,340806,7
68404,618376,290989,7
68404,68404,639703,7
68404,365565,437198,7
68404,618376,404411,7
68404,618376,524664,7
68404,520043,639703,7
68404,520043,725045,7
68404,436665,962429,7
68404,524664,437198,7
68404,675802,287830,7
68404,404411,437198,7
68404,68404,287830,7
68404,365565,675802,7
68404,436665,365565,7
68404,404411,962429,7
68404,159561,675802,7
68404,365565,287830,7
68404,404411,374301,7
68404,962429,725045,7
68404,340806,437198,7
68404,520043,340806,7
68404,365565,374301,7
68404,68404,675802,7
68404,618376,365565,7
68404,520043,365565,7
68404,618376,520043,7
68404,524664,639703,7
68404,437198,290989,7
68404,520043,404411,7
68404,436665,524664,7
68404,524664,675802,7
68404,68404,340806,7
68404,520043,437198,7
68404,68404,962429,7
68404,618376,675802,7
68404,879245,725045,7
68404,618376,340806,7
68404,365565,159561,7
68404,68404,365565,7
68404,618376,374301,7
68404,524664,962429,7
68404,618376,725045,7
68404,404411,287830,7
68404,618376,437198,7
68404,524664,404411,7
68404,879245,962429,7
68404,68404,436665,7
68404,159561,404411,7
68404,524664,287830,7
68404,340806,290989,7
68404,68404,879245,7
68404,524664,725045,7
68404,68404,524664,7
68404,159561,962429,7
68404,436665,287830,7
68404,879245,374301,7
68404,68404,725045,7
68404,436665,340806,7
68404,436665,404411,7
68404,374301,287830,7
68404,290989,639703,7
68404,524664,159561,7
68404,68404,520043,7
68404,524664,879245,7
68404,365565,879245,7
68404,436665,675802,7
68404,962429,374301,7
68404,675802,374301,7
68404,365565,404411,7
68404,365565,962429,7
69057,69831,34525,7
69057,69057,88008,7
69057,34525,22093,7
69057,69057,34525,7
69057,69057,704847,7
69057,66642,704847,7
69057,69057,858732,7
69057,69057,66642,7
69057,34525,207772,7
69057,69057,207772,7
69057,88008,22093,7
69057,69831,207772,7
69057,69057,60997,7
69057,66642,207772,7
69057,69057,259697,7
69057,88008,704847,7
69057,34525,66642,7
69057,60997,207772,7
69057,22093,66642,7
69057,34525,65061,7
69057,60997,66642,7
69057,88008,207772,7
69057,69057,69831,7
69057,69057,313453,7
69057,60997,704847,7
69057,34525,60997,7
69057,22093,704847,7
69057,88008,34525,7
69057,69057,435987,7
69057,69831,88008,7
69057,69057,22093,7
69057,88008,60997,7
69057,22093,60997,7
69057,69057,343759,7
69057,69831,22093,7
69057,69057,235388,7
69057,69831,60997,7
69057,88008,66642,7
69057,69831,66642,7
69057,313453,235388,7
69057,313453,858732,7
69057,207772,704847,7
69057,343759,908973,7
69057,343759,22093,7
69057,22093,207772,7
69057,343759,313453,7
69057,34525,704847,7
69057,435987,858732,7
69057,435987,235388,7
69057,313453,259697,7
69057,69831,704847,7
69057,343759,69831,7
69057,343759,88008,7
69057,435987,259697,7
69057,313453,435987,7
69057,858732,235388,7
69057,259697,858732,7
69057,343759,259697,7
69057,343759,858732,7
69057,259697,235388,7
69057,343759,435987,7
69057,69831,65061,7
69057,343759,235388,7
69057,69057,908973,7
69057,69057,65061,7
69807,444047,43177,7
69807,69807,288606,7
69807,69807,43177,7
69807,88967,90192,7
69807,69807,90192,7
69807,88967,43177,7
69807,69807,88967,7
69807,69807,444047,7
69807,90192,43177,7
69807,288606,43177,7
69807,444047,288606,7
69936,15031,352881,7
69936,59207,352881,7
69936,69936,330641,7
69936,69936,635146,7
69936,69936,964855,7
69936,69936,842327,7
69936,69936,268167,7
69936,59207,15031,7
69936,91176,330641,7
69936,69936,352881,7
69936,69936,15031,7
69936,69936,91176,7
69936,69936,603450,7
69936,59207,635146,7
69936,69936,59207,7
69936,91176,685319,7
69936,685319,602532,7
69936,91176,135856,7
69936,15031,330641,7
69936,352881,786787,7
69936,135856,728949,7
69936,330641,964855,7
69936,482709,786787,7
69936,69936,602532,7
69936,91176,635146,7
69936,685319,135856,7
69936,15031,91176,7
69936,685319,635146,7
69936,685319,268167,7
69936,728949,603450,7
69936,69936,685319,7
69936,135856,330641,7
69936,69936,728949,7
69936,685319,728949,7
69936,59207,153533,7
69936,268167,842327,7
69936,91176,842327,7
69936,352881,153533,7
69936,135856,268167,7
69936,482709,153533,7
69936,91176,603450,7
69936,602532,603450,7
69936,15031,482709,7
69936,728949,602532,7
69936,59207,951138,7
69936,635146,153533,7
69936,685319,330641,7
69936,135856,603450,7
69936,91176,728949,7
69936,330641,786787,7
69936,330641,842327,7
69936,69936,786787,7
69936,153533,786787,7
69936,135856,602532,7
69936,352881,635146,7
69936,15031,268167,7
69936,951138,91176,7
69936,15031,786787,7
69936,268167,635146,7
69936,482709,635146,7
69936,951138,482709,7
69936,69936,135856,7
69936,685319,842327,7
69936,15031,635146,7
69936,59207,786787,7
69936,91176,268167,7
69936,482709,352881,7
69936,69936,951138,7
69936,59207,482709,7
69936,330641,635146,7
69936,69936,482709,7
69936,91176,153533,7
69936,91176,602532,7
69936,330641,268167,7
69936,635146,786787,7
69936,59207,330641,7
69936,91176,786787,7
69936,91176,482709,7
69936,69936,153533,7
69936,15031,153533,7
69936,685319,603450,7
69936,59207,91176,7
69936,330641,153533,7
70492,70492,854479,7
70492,70492,223095,7
70492,70492,236075,7
70492,223095,854479,7
70492,223095,236075,7
70492,854479,236075,7
70962,70962,994032,7
70962,468294,90646,7
70962,714555,26718,7
70962,611089,26718,7
70962,70962,276955,7
70962,425454,26718,7
70962,70962,90646,7
70962,70962,953546,7
70962,70962,507812,7
70962,70962,567429,7
70962,70962,468294,7
70962,90646,26718,7
70962,70962,335885,7
70962,468294,26718,7
70962,70962,26718,7
70962,70962,425454,7
70962,70962,233261,7
70962,70962,714555,7
70962,70962,343228,7
70962,276955,335885,7
70962,567429,276955,7
70962,335885,507812,7
70962,233261,276955,7
70962,567429,953546,7
70962,468294,335885,7
70962,90646,335885,7
70962,335885,994032,7
70962,953546,994032,7
70962,425454,714555,7
70962,714555,335885,7
70962,276955,953546,7
70962,611089,953546,7
70962,714555,90646,7
70962,425454,611089,7
70962,233261,335885,7
70962,714555,611089,7
70962,343228,994032,7
70962,468294,425454,7
70962,567429,994032,7
70962,611089,507812,7
70962,468294,714555,7
70962,233261,953546,7
70962,276955,507812,7
70962,90646,611089,7
70962,26718,953546,7
70962,567429,507812,7
70962,953546,335885,7
70962,343228,507812,7
70962,714555,953546,7
70962,953546,507812,7
70962,343228,335885,7
70962,233261,507812,7
70962,276955,343228,7
70962,468294,611089,7
70962,343228,953546,7
70962,611089,335885,7
70962,70962,611089,7
70962,233261,994032,7
70962,233261,343228,7
70962,90646,953546,7
70962,26718,335885,7
70962,468294,953546,7
70962,994032,507812,7
70962,567429,233261,7
70962,276955,994032,7
70962,714555,507812,7
70962,567429,335885,7
70962,567429,343228,7
70962,468294,507812,7
70962,26718,507812,7
71089,71089,617969,7
71089,71089,28653,7
71089,71089,93485,7
71089,71089,994559,7
71089,28653,93485,7
71089,810684,93485,7
71089,71089,810684,7
71089,71089,567777,7
71089,810684,28653,7
71089,567777,994559,7
71089,617969,567777,7
71089,617969,994559,7
71089,71089,729203,7
71089,729203,994559,7
71089,617969,729203,7
71089,567777,729203,7
71193,71193,800423,7
71193,71193,91551,7
71193,71193,235222,7
71193,71193,408395,7
71193,71193,846830,7
71193,71193,343008,7
71193,343008,637699,7
71193,235222,637699,7
71193,343008,408395,7
71193,235222,800423,7
71193,235222,408395,7
71193,800423,408395,7
71193,71193,915161,7
71193,343008,91551,7
71193,71193,498269,7
71193,408395,637699,7
71193,800423,637699,7
71193,343008,800423,7
71193,343008,235222,7
71193,71193,637699,7
71894,99733,678075,7
71894,71894,548839,7
71894,71894,93699,7
71894,67334,678075,7
71894,71894,922109,7
71894,99733,67334,7
71894,271626,93699,7
71894,526208,67334,7
71894,99733,834814,7
71894,71894,998940,7
71894,99733,526208,7
71894,71894,99733,7
71894,71894,271626,7
71894,922109,998940,7
71894,678075,834814,7
71894,71894,678075,7
71894,99733,93699,7
71894,71894,799306,7
71894,71894,526208,7
71894,71894,67334,7
71894,67334,834814,7
71894,922109,548839,7
71894,71894,570895,7
71894,548839,998940,7
71894,570895,99733,7
71894,526208,834814,7
71894,570895,526208,7
71894,570895,67334,7
71894,526208,678075,7
71894,570895,834814,7
71894,570895,678075,7
71894,71894,834814,7
71985,423513,259917,7
71985,548606,430070,7
71985,244993,834490,7
71985,430070,568628,7
71985,805775,259917,7
71985,834490,568628,7
71985,71985,463836,7
71985,71985,378214,7
71985,378214,639565,7
71985,548606,834490,7
71985,378214,871334,7
71985,244993,639565,7
71985,423513,871334,7
71985,423513,639565,7
71985,244993,568628,7
71985,805775,378214,7
71985,71985,568628,7
71985,430070,639565,7
71985,71985,423513,7
71985,834490,871334,7
71985,568628,423513,7
71985,71985,244993,7
71985,71985,639565,7
71985,548606,244993,7
71985,568628,639565,7
71985,430070,834490,7
71985,871334,639565,7
71985,548606,871334,7
71985,259917,378214,7
71985,423513,214909,7
71985,244993,871334,7
71985,417957,871334,7
71985,430070,871334,7
71985,417957,639565,7
71985,463836,214909,7
71985,71985,805775,7
71985,834490,639565,7
71985,548606,639565,7
71985,423513,378214,7
71985,71985,417957,7
71985,548606,568628,7
71985,71985,430070,7
71985,423513,805775,7
71985,71985,871334,7
71985,568628,871334,7
71985,71985,834490,7
71985,244993,430070,7
71985,71985,548606,7
71985,71985,214909,7
71985,71985,259917,7
72348,72348,39146,7
72348,72348,492885,7
72348,72348,862537,7
72348,72348,676982,7
72348,862537,676982,7
72348,39146,862537,7
72348,862537,489046,7
72348,862537,492885,7
72348,492885,676982,7
72348,39146,676982,7
72348,39146,492885,7
72348,492885,489046,7
72348,676982,489046,7
72348,72348,489046,7
72348,39146,489046,7
72806,303206,43516,7
72806,72806,442637,7
72806,72806,826950,7
72806,72806,570491,7
72806,72806,381785,7
72806,72806,992106,7
72806,955556,84502,7
72806,43516,316261,7
72806,72806,42531,7
72806,72806,43516,7
72806,84502,56798,7
72806,72806,688432,7
72806,72806,303206,7
72806,84502,43516,7
72806,72806,506637,7
72806,955556,43516,7
72806,84502,316261,7
72806,72806,56798,7
72806,72806,316261,7
72806,72806,894342,7
72806,72806,84502,7
72806,72806,955556,7
72806,72806,868522,7
72806,303206,868522,7
72806,688432,43516,7
72806,955556,56798,7
72806,303206,442637,7
72806,533351,43516,7
72806,506637,826950,7
72806,381785,826950,7
72806,955556,826950,7
72806,955556,381785,7
72806,688432,826950,7
72806,533351,42531,7
72806,506637,56798,7
72806,955556,506637,7
72806,84502,688432,7
72806,303206,316261,7
72806,955556,894342,7
72806,56798,316261,7
72806,533351,826950,7
72806,826950,316261,7
72806,826950,56798,7
72806,303206,826950,7
72806,955556,688432,7
72806,826950,43516,7
72806,84502,826950,7
72806,688432,868522,7
72806,381785,688432,7
72806,533351,56798,7
72806,84502,381785,7
72806,303206,688432,7
72806,303206,570491,7
72806,506637,894342,7
72806,955556,303206,7
72806,894342,826950,7
72806,381785,303206,7
72806,688432,442637,7
72806,442637,826950,7
72806,72806,533351,7
72806,688432,570491,7
72806,84502,303206,7
72806,506637,533351,7
72806,303206,56798,7
72806,56798,43516,7
72806,955556,316261,7
72806,381785,56798,7
73158,73158,567477,7
73158,73158,715770,7
73158,73158,313624,7
73158,73158,970018,7
73158,73158,628140,7
73158,73158,615940,7
73158,73158,924208,7
73158,73158,442616,7
73158,567477,628140,7
73158,970018,442616,7
73158,715770,474373,7
73158,181491,924208,7
73158,73158,181491,7
73158,567477,715770,7
73158,181491,313624,7
73158,628140,442616,7
73158,567477,615940,7
73158,298104,715770,7
73158,73158,298104,7
73158,628140,313624,7
73158,970018,715770,7
73158,181491,474373,7
73158,442616,313624,7
73158,298104,442616,7
73158,628140,715770,7
73158,715770,615940,7
73158,715770,924208,7
73158,970018,615940,7
73158,970018,628140,7
73158,298104,615940,7
73158,715770,313624,7
73158,924208,313624,7
73158,924208,474373,7
73158,442616,181491,7
73158,628140,924208,7
73158,73158,474373,7
73158,567477,442616,7
73158,628140,181491,7
73158,628140,474373,7
73158,298104,567477,7
73158,715770,181491,7
73158,298104,628140,7
73158,628140,615940,7
73158,442616,615940,7
73158,313624,474373,7
73158,970018,567477,7
73158,442616,924208,7
73158,442616,474373,7
73158,442616,715770,7
73158,298104,970018,7
74492,74492,583865,7
74492,74492,667674,7
74492,583865,667674,7
74632,74632,377120,7
74632,74632,463299,7
74632,28223,463299,7
74632,74632,44927,7
74632,74632,735548,7
74632,74632,301982,7
74632,44927,18324,7
74632,44927,409461,7
74632,74632,503018,7
74632,74632,385650,7
74632,74632,886705,7
74632,74632,986737,7
74632,74632,18324,7
74632,63347,18324,7
74632,74632,894010,7
74632,28223,409461,7
74632,74632,467234,7
74632,74632,985983,7
74632,74632,549301,7
74632,74632,269329,7
74632,44927,306975,7
74632,74632,28223,7
74632,63347,409461,7
74632,74632,729023,7
74632,74632,306975,7
74632,74632,409461,7
74632,74632,63347,7
74632,74632,819243,7
74632,377120,306975,7
74632,986737,18324,7
74632,894010,306975,7
74632,269329,735548,7
74632,28223,63347,7
74632,74632,821704,7
74632,377120,821704,7
74632,894010,986737,7
74632,385650,269329,7
74632,306975,735548,7
74632,467234,301982,7
74632,385650,735548,7
74632,377120,894010,7
74632,377120,18324,7
74632,886705,503018,7
74632,729023,985983,7
74632,985983,986737,7
74632,467234,735548,7
74632,729023,886705,7
74632,377120,63347,7
74632,549301,986737,7
74632,549301,377120,7
74632,385650,986737,7
74632,894010,821704,7
74632,306975,409461,7
74632,819243,306975,7
74632,729023,819243,7
74632,729023,503018,7
74632,549301,886705,7
74632,377120,269329,7
74632,377120,735548,7
74632,467234,986737,7
74632,549301,306975,7
74632,985983,269329,7
74632,385650,44927,7
74632,985983,735548,7
74632,63347,306975,7
74632,377120,819243,7
74632,549301,985983,7
74632,729023,549301,7
74632,44927,821704,7
74632,729023,986737,7
74632,819243,735548,7
74632,377120,985983,7
74632,729023,269329,7
74632,894010,735548,7
74632,549301,735548,7
74632,729023,377120,7
74632,467234,503018,7
74632,729023,467234,7
74632,377120,385650,7
74632,28223,44927,7
74632,269329,821704,7
74632,986737,301982,7
74632,409461,18324,7
74632,467234,894010,7
74632,729023,894010,7
74632,385650,985983,7
74632,385650,306975,7
74632,306975,18324,7
74632,549301,467234,7
74632,467234,886705,7
74632,549301,385650,7
74632,28223,18324,7
74632,549301,503018,7
74632,549301,894010,7
74632,301982,18324,7
74632,467234,377120,7
74632,986737,44927,7
74632,28223,306975,7
74632,894010,269329,7
74632,894010,819243,7
74632,819243,269329,7
74632,467234,306975,7
74632,385650,894010,7
74632,44927,63347,7
74632,377120,986737,7
74632,986737,503018,7
74632,894010,985983,7
74632,385650,819243,7
74845,74845,242193,7
74845,74845,550703,7
74845,74845,293416,7
74845,74845,401674,7
74845,74845,464150,7
74845,464150,401674,7
75149,75149,241075,7
75149,75149,630669,7
75149,75149,318979,7
75149,75149,626076,7
75149,75149,581075,7
75149,75149,945303,7
75149,75149,850433,7
75149,75149,938296,7
75149,75149,254695,7
75149,75149,444889,7
75149,75149,410346,7
75149,75149,650689,7
75149,75149,977377,7
76485,76485,847145,7
76485,76485,445688,7
76485,76485,637786,7
76485,874646,637786,7
76485,76485,874646,7
76485,874646,847145,7
76485,445688,637786,7
76485,445688,847145,7
76485,874646,445688,7
76485,637786,847145,7
77036,59207,325667,7
77036,59207,832606,7
77036,22897,22913,7
77036,59207,494125,7
77036,77036,22913,7
77036,77036,494125,7
77036,77036,22897,7
77036,22913,264640,7
77036,77036,607237,7
77036,77036,832606,7
77036,77036,264640,7
77036,22897,264640,7
77036,59207,607237,7
77036,77036,325667,7
77036,77036,855165,7
77036,77036,15134,7
77036,77036,59207,7
77036,22897,614964,7
77036,855165,22897,7
77036,386438,832606,7
77036,15134,264640,7
77036,784217,22913,7
77036,386438,814796,7
77036,15134,22913,7
77036,814796,325667,7
77036,59207,814796,7
77036,386438,784217,7
77036,855165,15134,7
77036,607237,814796,7
77036,15134,614964,7
77036,59207,614964,7
77036,814796,494125,7
77036,784217,814796,7
77036,386438,607237,7
77036,59207,784217,7
77036,607237,22897,7
77036,77036,386438,7
77036,855165,264640,7
77036,386438,325667,7
77036,77036,784217,7
77036,814796,832606,7
77036,59207,22897,7
77036,784217,22897,7
77036,814796,22897,7
77036,607237,325667,7
77036,386438,59207,7
77036,784217,325667,7
77036,386438,614964,7
77036,607237,832606,7
77036,494125,325667,7
77036,77036,814796,7
77036,77036,614964,7
77036,784217,614964,7
77036,607237,494125,7
77036,22913,614964,7
77036,386438,494125,7
77036,386438,22897,7
77036,814796,614964,7
77036,494125,832606,7
77036,784217,494125,7
77036,607237,614964,7
77036,784217,607237,7
77036,15134,22897,7
77036,814796,855165,7
77036,59207,15134,7
77036,814796,15134,7
77036,832606,325667,7
77036,784217,832606,7
77036,855165,614964,7
77036,264640,614964,7
77532,54030,869278,7
77532,220552,96689,7
77532,96689,54030,7
77532,77532,96689,7
77532,77532,54030,7
77532,96689,869278,7
77532,77532,707657,7
77532,551454,96689,7
77532,77532,869278,7
77532,77532,686875,7
77532,77532,551454,7
77532,77532,220552,7
77532,54030,567660,7
77532,686875,96689,7
77532,77532,567660,7
77532,707657,869278,7
77532,96689,707657,7
77532,686875,567660,7
77532,567660,869278,7
77532,567660,707657,7
77532,686875,707657,7
77532,686875,54030,7
77532,686875,551454,7
77532,551454,567660,7
77532,220552,551454,7
77532,551454,869278,7
77532,686875,869278,7
77532,96689,567660,7
77532,686875,220552,7
77532,54030,707657,7
77532,551454,54030,7
77532,220552,567660,7
77532,220552,54030,7
77532,220552,869278,7
77711,924191,175247,7
77711,666299,517793,7
77711,924191,850769,7
77711,417554,924191,7
77711,417554,850769,7
77711,417554,175247,7
77711,175247,810486,7
77711,77711,517793,7
77711,850769,810486,7
77711,77711,564078,7
77711,77711,810486,7
77711,810486,666299,7
77711,850769,517793,7
77711,417554,810486,7
77711,564078,880801,7
77711,666299,880801,7
77711,850769,666299,7
77711,417554,880801,7
77711,417554,517793,7
77711,810486,880801,7
77711,924191,564078,7
77711,850769,564078,7
77711,175247,517793,7
77711,77711,666299,7
77711,175247,666299,7
77711,924191,810486,7
77711,77711,175247,7
77711,924191,666299,7
77711,175247,880801,7
77711,924191,517793,7
77711,924191,880801,7
77711,810486,517793,7
77711,175247,564078,7
77711,417554,666299,7
77711,564078,810486,7
77711,517793,880801,7
77711,77711,924191,7
77711,417554,564078,7
77711,850769,175247,7
77711,77711,850769,7
77711,564078,517793,7
77711,564078,666299,7
77711,77711,417554,7
77711,850769,880801,7
77711,77711,880801,7
77789,77789,883240,7
77789,77789,947688,7
77789,77789,29354,7
77789,77789,690929,7
77789,405112,810684,7
77789,405112,690929,7
77789,810684,278109,7
77789,842454,947688,7
77789,883240,29354,7
77789,810684,703332,7
77789,77789,842454,7
77789,703332,883240,7
77789,77789,810684,7
77789,77789,278109,7
77789,842454,278109,7
77789,77789,703332,7
77789,405112,703332,7
77789,842454,29354,7
77789,947688,883240,7
77789,810684,690929,7
77789,703332,947688,7
77789,278109,703332,7
77789,842454,690929,7
77789,842454,703332,7
77789,278109,29354,7
77789,842454,810684,7
77789,947688,29354,7
77789,77789,405112,7
77789,842454,405112,7
77872,51298,647710,7
77872,51298,88337,7
77872,77872,647710,7
77872,77872,88337,7
77872,77872,51298,7
77872,647710,88337,7
77941,77941,522222,7
77941,77941,785962,7
79167,79167,392237,7
79167,392237,29134,7
79167,79167,29134,7
79167,79167,59900,7
79167,794901,392237,7
79167,794901,572176,7
79167,947949,794901,7
79167,59900,572176,7
79167,59900,733271,7
79167,79167,733271,7
79167,947949,572176,7
79167,572176,392237,7
79167,79167,947949,7
79167,947949,29134,7
79167,947949,733271,7
79167,572176,29134,7
79167,733271,794901,7
79167,59900,947949,7
79167,59900,392237,7
79167,947949,392237,7
79167,59900,794901,7
79167,733271,29134,7
79167,59900,29134,7
79167,733271,572176,7
79167,79167,572176,7
79167,794901,29134,7
79167,79167,794901,7
79352,79352,298130,7
79352,79352,275204,7
79352,79352,814139,7
79352,82986,330061,7
79352,35180,613989,7
79352,64296,385679,7
79352,79352,64296,7
79352,35180,92566,7
79352,82986,422677,7
79352,79352,851064,7
79352,82986,92566,7
79352,79352,422677,7
79352,35180,330061,7
79352,92566,64296,7
79352,79352,82986,7
79352,79352,330061,7
79352,82986,814139,7
79352,79352,35180,7
79352,79352,92566,7
79352,64296,275204,7
79352,79352,385679,7
79352,79352,613989,7
79352,330061,64296,7
79352,35180,422677,7
79352,330061,92566,7
79352,79352,253057,7
79352,82986,35180,7
79352,82986,613989,7
79352,79352,210599,7
79352,82986,64296,7
79352,35180,64296,7
79352,82986,385679,7
79352,64296,814139,7
79352,275204,613989,7
79352,64296,253057,7
79352,737254,613989,7
79352,298130,253057,7
79352,298130,814139,7
79352,330061,422677,7
79352,92566,613989,7
79352,385679,813510,7
79352,385679,613989,7
79352,422677,814139,7
79352,79352,665556,7
79352,82986,737254,7
79352,210599,665556,7
79352,330061,851064,7
79352,82986,275204,7
79352,422677,92566,7
79352,422677,385679,7
79352,422677,275204,7
79352,385679,253057,7
79352,298130,813510,7
79352,737254,64296,7
79352,79352,813510,7
79352,253057,814139,7
79352,814139,613989,7
79352,64296,298130,7
79352,298130,275204,7
79352,35180,275204,7
79352,35180,814139,7
79352,64296,813510,7
79352,737254,253057,7
79352,814139,275204,7
79352,851064,210599,7
79352,813510,814139,7
79352,737254,275204,7
79352,253057,275204,7
79352,737254,330061,7
79352,385679,275204,7
79352,330061,814139,7
79352,737254,385679,7
79352,330061,275204,7
79352,35180,737254,7
79352,35180,385679,7
79352,422677,613989,7
79352,92566,385679,7
79352,92566,275204,7
79352,813510,275204,7
79352,92566,814139,7
79352,422677,64296,7
79352,64296,613989,7
79352,737254,92566,7
79352,385679,298130,7
79352,851064,665556,7
79352,79352,737254,7
79352,330061,385679,7
79352,737254,814139,7
79352,813510,253057,7
79352,330061,613989,7
79352,385679,814139,7
79352,737254,422677,7
79834,79834,966179,7
79834,79834,244329,7
79834,79834,476952,7
79834,978429,21932,7
79834,79834,247704,7
79834,79834,750907,7
79834,79834,528032,7
79834,79834,21932,7
79834,79834,297756,7
79834,79834,534755,7
79834,79834,756594,7
79834,943663,534755,7
79834,79834,978429,7
79834,528032,247704,7
79834,21932,545643,7
79834,534755,756594,7
79834,247704,978429,7
79834,297756,756594,7
79834,545643,297756,7
79834,943663,978429,7
79834,545643,756594,7
79834,534755,750907,7
79834,247704,943663,7
79834,247704,966179,7
79834,978429,545643,7
79834,476952,244329,7
79834,476952,978429,7
79834,476952,943663,7
79834,79834,943663,7
79834,476952,247704,7
79834,297756,750907,7
79834,943663,545643,7
79834,943663,21932,7
79834,244329,966179,7
79834,528032,476952,7
79834,528032,244329,7
79834,528032,943663,7
79834,528032,978429,7
79834,756594,750907,7
79834,476952,966179,7
79834,247704,244329,7
79834,545643,750907,7
79834,79834,545643,7
79834,545643,534755,7
79834,534755,297756,7
79834,528032,966179,7
79834,247704,21932,7
81807,81807,852304,7
81807,81807,44927,7
81807,81807,493416,7
81807,44927,852304,7
81807,81807,820021,7
81807,247943,44927,7
81807,81807,247943,7
81807,44927,820021,7
81807,81807,548653,7
81807,247943,508834,7
81807,820021,508834,7
81807,44927,493416,7
81807,44927,508834,7
81807,247943,548653,7
81807,548653,493416,7
81807,247943,820021,7
81807,81807,508834,7
81807,508834,852304,7
81807,852304,548653,7
81807,508834,548653,7
81807,820021,548653,7
81807,852304,493416,7
81807,247943,852304,7
81807,44927,548653,7
81807,247943,493416,7
81807,820021,852304,7
82248,82248,297998,7
82248,82248,902721,7
82248,82248,413954,7
82248,82248,335814,7
82248,82248,523979,7
82248,82248,796948,7
82248,82248,457746,7
82248,82248,719031,7
82248,82248,496641,7
82248,82248,44447,7
82248,82248,683499,7
82248,531796,900855,7
82248,481058,798472,7
82248,413954,457746,7
82248,297998,900855,7
82248,82248,481058,7
82248,297998,844357,7
82248,413954,938390,7
82248,457746,496641,7
82248,844357,900855,7
82248,82248,798472,7
82248,297998,44447,7
82248,798472,44447,7
82248,481058,844357,7
82248,82248,938390,7
82248,443320,44447,7
82248,297998,683499,7
82248,719031,443320,7
82248,531796,443320,7
82248,844357,44447,7
82248,719031,798472,7
82248,531796,44447,7
82248,531796,683499,7
82248,523979,496641,7
82248,798472,443320,7
82248,82248,531796,7
82248,297998,413954,7
82248,44447,938390,7
82248,496641,796948,7
82248,481058,443320,7
82248,719031,481058,7
82248,297998,719031,7
82248,481058,900855,7
82248,900855,683499,7
82248,443320,938390,7
82248,531796,844357,7
82248,719031,683499,7
82248,719031,413954,7
82248,719031,844357,7
82248,902721,796948,7
82248,335814,496641,7
82248,413954,531796,7
82248,413954,902721,7
82248,335814,796948,7
82248,297998,531796,7
82248,798472,938390,7
82248,413954,798472,7
82248,844357,902721,7
82248,798472,683499,7
82248,719031,900855,7
82248,413954,443320,7
82248,443320,900855,7
